id,timestamp,suhu,kelembapan,label_suhu_kelembapan,mq135,label_kualitas_udara
1102,2025-06-08 15:30:00,26.2,83.0,nyaman-lembab,440.7,sangat baik
1103,2025-06-08 15:40:00,26.6,83.4,lembab,507.0,sangat baik
1104,2025-06-08 15:50:00,28.0,83.0,lembab,466.3,sangat baik
1105,2025-06-08 16:00:00,27.1,78.7,gerah,515.3,sangat baik
1106,2025-06-08 16:10:00,28.6,78.7,nyaman-lembab,532.3,sangat baik
1107,2025-06-08 16:20:00,28.0,83.3,lembab,532.3,sangat baik
1108,2025-06-08 16:30:00,27.8,88.0,lembab,516.7,sangat baik
1109,2025-06-08 16:40:00,27.1,88.0,lembab,433.3,sangat baik
1110,2025-06-08 16:50:00,26.2,86.0,lembab,433.3,sangat baik
1111,2025-06-08 17:00:00,26.5,84.1,lembab,439.3,sangat baik
1112,2025-06-08 17:10:00,26.0,82.0,lembab,439.3,sangat baik
1113,2025-06-08 17:20:00,28.0,80.8,nyaman-lembab,488.3,sangat baik
1114,2025-06-08 17:30:00,29.0,82.3,gerah,449.0,sangat baik
1115,2025-06-08 17:40:00,29.8,81.2,lembab,449.0,sangat baik
1116,2025-06-08 17:50:00,27.6,83.4,gerah,400.0,sangat baik
1117,2025-06-08 18:00:00,26.3,81.7,lembab,455.3,sangat baik
1118,2025-06-08 18:10:00,25.6,84.7,lembab,465.7,sangat baik
1119,2025-06-08 18:20:00,25.5,82.9,lembab,465.7,sangat baik
1120,2025-06-08 18:30:00,25.9,81.0,lembab,481.3,sangat baik
1121,2025-06-08 18:40:00,26.1,77.9,nyaman-lembab,471.0,sangat baik
1122,2025-06-08 18:50:00,26.5,78.4,gerah,539.7,sangat baik
1123,2025-06-08 19:00:00,26.0,78.7,lembab,548.0,sangat baik
1124,2025-06-08 19:10:00,24.7,81.5,nyaman-lembab,548.0,sangat baik
1125,2025-06-08 19:20:00,26.0,79.9,lembab,499.3,sangat baik
1126,2025-06-08 19:30:00,26.9,81.4,gerah,420.0,sangat baik
1127,2025-06-08 19:40:00,27.6,78.6,lembab,495.7,sangat baik
1128,2025-06-08 19:50:00,27.1,79.8,nyaman-lembab,475.7,sangat baik
1129,2025-06-08 20:00:00,25.9,78.6,lembab,475.7,sangat baik
1130,2025-06-08 20:10:00,24.9,82.8,nyaman-lembab,400.0,sangat baik
1131,2025-06-08 20:20:00,25.2,82.2,lembab,406.0,sangat baik
1132,2025-06-08 20:30:00,27.4,84.7,gerah,427.7,sangat baik
1133,2025-06-08 20:40:00,29.9,82.2,lembab,503.0,sangat baik
1134,2025-06-08 20:50:00,29.3,80.8,lembab,504.7,sangat baik
1135,2025-06-08 21:00:00,28.5,80.0,nyaman-lembab,483.0,sangat baik
1136,2025-06-08 21:10:00,27.7,81.1,lembab,407.7,sangat baik
1137,2025-06-08 21:20:00,27.7,84.3,lembab,479.0,sangat baik
1138,2025-06-08 21:30:00,27.0,84.7,lembab,522.3,sangat baik
1139,2025-06-08 21:40:00,26.1,83.8,lembab,530.0,sangat baik
1140,2025-06-08 21:50:00,25.6,81.8,lembab,531.7,sangat baik
1141,2025-06-08 22:00:00,25.1,81.0,nyaman-lembab,569.7,sangat baik
1142,2025-06-08 22:10:00,25.8,79.2,lembab,564.7,sangat baik
1143,2025-06-08 22:20:00,26.0,80.4,gerah,499.7,sangat baik
1144,2025-06-08 22:30:00,26.6,80.4,lembab,461.7,sangat baik
1145,2025-06-08 22:40:00,26.9,81.5,lembab,493.7,sangat baik
1146,2025-06-08 22:50:00,27.3,83.9,gerah,545.3,sangat baik
1147,2025-06-08 23:00:00,27.7,83.2,lembab,502.0,sangat baik
1148,2025-06-08 23:10:00,28.1,83.2,lembab,509.7,sangat baik
1149,2025-06-08 23:20:00,28.6,79.8,gerah,442.3,sangat baik
1150,2025-06-08 23:30:00,28.7,82.2,gerah,506.0,sangat baik
1151,2025-06-08 23:40:00,27.5,81.5,lembab,463.7,sangat baik
1152,2025-06-08 23:50:00,26.2,81.2,nyaman-lembab,537.0,sangat baik
1153,2025-06-09 00:00:00,25.3,80.5,nyaman-lembab,473.3,sangat baik
1154,2025-06-09 00:10:00,25.5,80.5,lembab,534.7,sangat baik
1155,2025-06-09 00:20:00,26.7,79.7,nyaman-lembab,519.7,sangat baik
1156,2025-06-09 00:30:00,27.5,77.2,gerah,523.7,sangat baik
1157,2025-06-09 00:40:00,27.8,79.5,gerah,542.0,sangat baik
1158,2025-06-09 00:50:00,27.0,79.0,lembab,548.3,sangat baik
1159,2025-06-09 01:00:00,28.2,78.9,nyaman-lembab,605.7,sangat baik
1160,2025-06-09 01:10:00,28.6,80.3,gerah,599.3,sangat baik
1161,2025-06-09 01:20:00,28.3,84.9,lembab,599.7,sangat baik
1162,2025-06-09 01:30:00,26.9,85.0,lembab,538.3,sangat baik
1163,2025-06-09 01:40:00,26.0,82.2,gerah,511.7,sangat baik
1164,2025-06-09 01:50:00,26.4,80.0,lembab,446.7,sangat baik
1165,2025-06-09 02:00:00,27.0,81.8,lembab,488.3,sangat baik
1166,2025-06-09 02:10:00,26.7,81.4,lembab,476.3,sangat baik
1167,2025-06-09 02:20:00,27.1,80.1,nyaman-lembab,514.0,sangat baik
1168,2025-06-09 02:30:00,26.0,81.0,gerah,476.7,sangat baik
1169,2025-06-09 02:40:00,26.9,84.6,lembab,442.0,sangat baik
1170,2025-06-09 02:50:00,26.3,85.4,lembab,404.3,sangat baik
1171,2025-06-09 03:00:00,25.9,85.0,lembab,451.0,sangat baik
1172,2025-06-09 03:10:00,26.3,81.1,lembab,451.0,sangat baik
1173,2025-06-09 03:20:00,25.3,81.9,gerah,451.0,sangat baik
1174,2025-06-09 03:30:00,26.2,81.1,lembab,400.0,sangat baik
1175,2025-06-09 03:40:00,26.4,81.5,lembab,400.0,sangat baik
1176,2025-06-09 03:50:00,28.3,81.2,gerah,400.0,sangat baik
1177,2025-06-09 04:00:00,27.9,83.2,lembab,471.3,sangat baik
1178,2025-06-09 04:10:00,27.1,84.5,lembab,471.3,sangat baik
1179,2025-06-09 04:20:00,25.8,83.0,lembab,471.3,sangat baik
1180,2025-06-09 04:30:00,25.5,79.8,nyaman-lembab,421.3,sangat baik
1181,2025-06-09 04:40:00,24.9,80.3,nyaman-lembab,478.7,sangat baik
1182,2025-06-09 04:50:00,24.8,82.0,lembab,478.7,sangat baik
1183,2025-06-09 05:00:00,25.3,85.2,lembab,518.7,sangat baik
1184,2025-06-09 05:10:00,25.2,85.9,lembab,520.7,sangat baik
1185,2025-06-09 05:20:00,25.5,85.3,lembab,520.7,sangat baik
1186,2025-06-09 05:30:00,26.2,82.8,lembab,527.7,sangat baik
1187,2025-06-09 05:40:00,27.0,79.5,lembab,468.3,sangat baik
1188,2025-06-09 05:50:00,27.6,77.7,nyaman-lembab,472.3,sangat baik
1189,2025-06-09 06:00:00,26.9,79.9,gerah,473.0,sangat baik
1190,2025-06-09 06:10:00,27.0,80.5,lembab,514.0,sangat baik
1191,2025-06-09 06:20:00,27.0,80.4,gerah,519.7,sangat baik
1192,2025-06-09 06:30:00,27.8,78.9,gerah,455.0,sangat baik
1193,2025-06-09 06:40:00,27.1,79.5,lembab,414.0,sangat baik
1194,2025-06-09 06:50:00,26.4,84.1,lembab,455.0,sangat baik
1195,2025-06-09 07:00:00,25.5,86.6,lembab,501.7,sangat baik
1196,2025-06-09 07:10:00,26.1,89.1,lembab,501.7,sangat baik
1197,2025-06-09 07:20:00,26.6,87.2,lembab,451.0,sangat baik
1198,2025-06-09 07:30:00,26.3,85.7,lembab,444.3,sangat baik
1199,2025-06-09 07:40:00,27.0,85.1,lembab,517.7,sangat baik
1200,2025-06-09 07:50:00,27.2,85.1,lembab,517.7,sangat baik
1201,2025-06-09 08:00:00,29.1,83.7,lembab,473.3,sangat baik
1202,2025-06-09 08:10:00,28.5,82.3,lembab,435.0,sangat baik
1203,2025-06-09 08:20:00,27.1,83.3,lembab,435.0,sangat baik
1204,2025-06-09 08:30:00,25.4,83.0,lembab,435.0,sangat baik
1205,2025-06-09 08:40:00,24.6,81.3,nyaman-lembab,400.0,sangat baik
1206,2025-06-09 08:50:00,26.2,78.0,nyaman-lembab,445.7,sangat baik
1207,2025-06-09 09:00:00,26.8,77.0,gerah,518.3,sangat baik
1208,2025-06-09 09:10:00,27.3,77.2,gerah,538.3,sangat baik
1209,2025-06-09 09:20:00,26.6,76.8,nyaman-lembab,523.3,sangat baik
1210,2025-06-09 09:30:00,27.3,77.7,nyaman-lembab,529.3,sangat baik
1211,2025-06-09 09:40:00,28.3,77.2,gerah,509.3,sangat baik
1212,2025-06-09 09:50:00,27.5,78.8,gerah,527.0,sangat baik
1213,2025-06-09 10:00:00,27.6,80.4,lembab,526.3,sangat baik
1214,2025-06-09 10:10:00,26.4,84.3,lembab,526.3,sangat baik
1215,2025-06-09 10:20:00,27.9,83.4,lembab,478.0,sangat baik
1216,2025-06-09 10:30:00,26.7,83.5,gerah,411.7,sangat baik
1217,2025-06-09 10:40:00,27.1,79.6,lembab,486.3,sangat baik
1218,2025-06-09 10:50:00,27.1,79.8,nyaman-lembab,486.3,sangat baik
1219,2025-06-09 11:00:00,26.9,81.4,gerah,474.7,sangat baik
1220,2025-06-09 11:10:00,27.5,82.1,lembab,425.0,sangat baik
1221,2025-06-09 11:20:00,27.5,81.6,gerah,468.7,sangat baik
1222,2025-06-09 11:30:00,28.2,81.8,gerah,468.7,sangat baik
1223,2025-06-09 11:40:00,28.7,82.5,lembab,461.0,sangat baik
1224,2025-06-09 11:50:00,28.3,82.3,lembab,429.3,sangat baik
1225,2025-06-09 12:00:00,27.8,81.7,nyaman-lembab,454.0,sangat baik
1226,2025-06-09 12:10:00,26.5,82.3,lembab,514.0,sangat baik
1227,2025-06-09 12:20:00,26.0,83.0,lembab,502.0,sangat baik
1228,2025-06-09 12:30:00,27.3,80.8,nyaman-lembab,477.3,sangat baik
1229,2025-06-09 12:40:00,27.7,83.0,lembab,437.0,sangat baik
1230,2025-06-09 12:50:00,27.9,83.7,lembab,509.3,sangat baik
1231,2025-06-09 13:00:00,25.8,83.3,lembab,568.3,sangat baik
1232,2025-06-09 13:10:00,24.7,81.5,lembab,567.7,sangat baik
1233,2025-06-09 13:20:00,25.9,82.4,lembab,574.7,sangat baik
1234,2025-06-09 13:30:00,27.1,83.2,lembab,515.7,sangat baik
1235,2025-06-09 13:40:00,28.0,85.2,lembab,553.0,sangat baik
1236,2025-06-09 13:50:00,26.9,84.0,lembab,546.7,sangat baik
1237,2025-06-09 14:00:00,26.0,85.0,lembab,546.7,sangat baik
1238,2025-06-09 14:10:00,26.7,83.8,lembab,473.0,sangat baik
1239,2025-06-09 14:20:00,26.3,86.3,lembab,400.0,sangat baik
1240,2025-06-09 14:30:00,28.0,86.8,lembab,400.0,sangat baik
1241,2025-06-09 14:40:00,26.3,85.8,lembab,400.0,sangat baik
1242,2025-06-09 14:50:00,26.5,82.8,lembab,400.0,sangat baik
1243,2025-06-09 15:00:00,25.5,80.4,nyaman-lembab,418.3,sangat baik
1244,2025-06-09 15:10:00,26.2,79.3,lembab,418.3,sangat baik
1245,2025-06-09 15:20:00,26.1,79.6,nyaman-lembab,418.3,sangat baik
1246,2025-06-09 15:30:00,26.2,81.4,nyaman-lembab,400.0,sangat baik
1247,2025-06-09 15:40:00,26.6,83.9,lembab,460.0,sangat baik
1248,2025-06-09 15:50:00,26.0,85.7,lembab,460.0,sangat baik
1249,2025-06-09 16:00:00,25.8,85.3,lembab,492.0,sangat baik
1250,2025-06-09 16:10:00,24.8,83.2,lembab,432.0,sangat baik
1251,2025-06-09 16:20:00,26.1,80.5,lembab,513.3,sangat baik
1252,2025-06-09 16:30:00,25.5,81.6,nyaman-lembab,517.0,sangat baik
1253,2025-06-09 16:40:00,26.1,83.9,lembab,517.0,sangat baik
1254,2025-06-09 16:50:00,26.0,84.0,lembab,435.7,sangat baik
1255,2025-06-09 17:00:00,25.8,80.3,nyaman-lembab,467.3,sangat baik
1256,2025-06-09 17:10:00,26.5,77.6,nyaman-lembab,538.7,sangat baik
1257,2025-06-09 17:20:00,26.8,78.5,gerah,538.7,sangat baik
1258,2025-06-09 17:30:00,25.8,78.6,gerah,500.0,sangat baik
1259,2025-06-09 17:40:00,24.8,77.6,nyaman-lembab,453.7,sangat baik
1260,2025-06-09 17:50:00,25.0,76.3,nyaman-lembab,462.0,sangat baik
1261,2025-06-09 18:00:00,28.0,76.3,gerah,433.3,sangat baik
1262,2025-06-09 18:10:00,28.2,76.4,gerah,459.3,sangat baik
1263,2025-06-09 18:20:00,28.0,81.2,nyaman-lembab,451.0,sangat baik
1264,2025-06-09 18:30:00,25.7,85.3,lembab,451.0,sangat baik
1265,2025-06-09 18:40:00,27.0,86.3,lembab,426.3,sangat baik
1266,2025-06-09 18:50:00,27.1,86.2,gerah,505.7,sangat baik
1267,2025-06-09 19:00:00,29.2,83.8,lembab,569.7,sangat baik
1268,2025-06-09 19:10:00,27.8,85.0,lembab,576.7,sangat baik
1269,2025-06-09 19:20:00,26.8,83.4,lembab,559.3,sangat baik
1270,2025-06-09 19:30:00,25.6,81.8,lembab,495.3,sangat baik
1271,2025-06-09 19:40:00,26.3,80.2,nyaman-lembab,462.0,sangat baik
1272,2025-06-09 19:50:00,27.2,80.6,gerah,468.7,sangat baik
1273,2025-06-09 20:00:00,27.7,82.1,lembab,524.7,sangat baik
1274,2025-06-09 20:10:00,26.8,84.3,lembab,524.7,sangat baik
1275,2025-06-09 20:20:00,26.7,82.6,lembab,482.3,sangat baik
1276,2025-06-09 20:30:00,26.9,84.4,lembab,464.0,sangat baik
1277,2025-06-09 20:40:00,27.3,83.7,lembab,464.0,sangat baik
1278,2025-06-09 20:50:00,26.2,84.5,lembab,470.3,sangat baik
1279,2025-06-09 21:00:00,25.9,83.0,lembab,472.7,sangat baik
1280,2025-06-09 21:10:00,25.8,81.1,lembab,472.7,sangat baik
1281,2025-06-09 21:20:00,27.3,82.7,nyaman-lembab,448.0,sangat baik
1282,2025-06-09 21:30:00,27.5,82.6,lembab,408.0,sangat baik
1283,2025-06-09 21:40:00,27.1,83.8,lembab,425.0,sangat baik
1284,2025-06-09 21:50:00,25.8,80.1,lembab,477.7,sangat baik
1285,2025-06-09 22:00:00,25.4,81.6,nyaman-lembab,477.7,sangat baik
1286,2025-06-09 22:10:00,26.3,82.3,lembab,489.7,sangat baik
1287,2025-06-09 22:20:00,27.3,85.6,lembab,437.3,sangat baik
1288,2025-06-09 22:30:00,29.0,83.5,lembab,451.3,sangat baik
1289,2025-06-09 22:40:00,29.1,81.2,lembab,442.7,sangat baik
1290,2025-06-09 22:50:00,28.4,79.7,gerah,459.7,sangat baik
1291,2025-06-09 23:00:00,28.3,80.4,lembab,445.7,sangat baik
1292,2025-06-09 23:10:00,27.5,82.4,lembab,447.0,sangat baik
1293,2025-06-09 23:20:00,27.9,84.1,lembab,421.7,sangat baik
1294,2025-06-09 23:30:00,26.8,85.8,lembab,421.7,sangat baik
1295,2025-06-09 23:40:00,26.8,84.2,lembab,422.0,sangat baik
1296,2025-06-09 23:50:00,26.8,82.8,nyaman-lembab,433.0,sangat baik
1297,2025-06-10 00:28:14,27.1,89.0,lembab,217.0,sangat baik
1298,2025-06-10 00:28:15,27.1,89.0,lembab,215.0,sangat baik
1299,2025-06-10 00:28:16,27.1,89.0,lembab,217.0,sangat baik
1300,2025-06-10 00:28:17,27.1,89.0,lembab,215.0,sangat baik
1301,2025-06-10 00:28:18,27.1,89.0,lembab,215.0,sangat baik
1302,2025-06-10 00:28:19,27.1,89.0,lembab,219.0,sangat baik
1303,2025-06-10 00:28:20,27.1,89.0,lembab,215.0,sangat baik
1304,2025-06-10 00:28:21,27.1,89.0,lembab,224.0,sangat baik
1305,2025-06-10 00:28:22,27.1,89.0,lembab,215.0,sangat baik
1306,2025-06-10 00:28:23,27.1,89.0,lembab,218.0,sangat baik
1307,2025-06-10 00:28:24,27.1,89.0,lembab,215.0,sangat baik
1308,2025-06-10 00:28:25,27.1,89.0,lembab,215.0,sangat baik
1309,2025-06-10 00:28:26,27.1,89.0,lembab,219.0,sangat baik
1310,2025-06-10 00:28:27,27.1,89.0,lembab,214.0,sangat baik
1311,2025-06-10 00:28:28,27.1,89.0,lembab,211.0,sangat baik
1312,2025-06-10 00:28:29,27.1,89.0,lembab,221.0,sangat baik
1313,2025-06-10 00:28:31,27.1,89.0,lembab,219.0,sangat baik
1314,2025-06-10 00:28:32,27.1,89.0,lembab,214.0,sangat baik
1315,2025-06-10 00:28:33,27.1,89.0,lembab,219.0,sangat baik
1316,2025-06-10 00:28:34,27.1,89.0,lembab,214.0,sangat baik
1317,2025-06-10 00:28:35,27.1,89.0,lembab,216.0,sangat baik
1318,2025-06-10 00:28:36,27.1,89.0,lembab,214.0,sangat baik
1319,2025-06-10 00:28:37,27.1,89.0,lembab,218.0,sangat baik
1320,2025-06-10 00:28:38,27.1,89.0,lembab,215.0,sangat baik
1321,2025-06-10 00:28:39,27.1,89.0,lembab,213.0,sangat baik
1322,2025-06-10 00:28:40,27.1,89.0,lembab,211.0,sangat baik
1323,2025-06-10 00:28:41,27.1,89.0,lembab,214.0,sangat baik
1324,2025-06-10 00:28:42,27.1,89.0,lembab,214.0,sangat baik
1325,2025-06-10 00:28:43,27.1,89.0,lembab,219.0,sangat baik
1326,2025-06-10 00:28:44,27.1,89.0,lembab,214.0,sangat baik
1327,2025-06-10 00:28:45,27.1,89.0,lembab,214.0,sangat baik
1328,2025-06-10 00:28:46,27.1,89.0,lembab,218.0,sangat baik
1329,2025-06-10 00:28:47,27.1,89.0,lembab,215.0,sangat baik
1330,2025-06-10 00:28:48,27.1,89.0,lembab,212.0,sangat baik
1331,2025-06-10 00:28:49,27.1,89.0,lembab,218.0,sangat baik
1332,2025-06-10 00:28:50,27.1,89.0,lembab,219.0,sangat baik
1333,2025-06-10 00:28:51,27.1,89.0,lembab,215.0,sangat baik
1334,2025-06-10 00:28:52,27.1,89.0,lembab,218.0,sangat baik
1335,2025-06-10 00:28:53,27.1,89.0,lembab,219.0,sangat baik
1336,2025-06-10 00:28:54,27.1,89.0,lembab,211.0,sangat baik
1337,2025-06-10 00:28:55,27.1,89.0,lembab,215.0,sangat baik
1338,2025-06-10 00:28:56,27.2,89.0,lembab,218.0,sangat baik
1339,2025-06-10 00:28:57,27.2,89.0,lembab,221.0,sangat baik
1340,2025-06-10 00:28:58,27.6,90.0,lembab,217.0,sangat baik
1341,2025-06-10 00:28:59,27.6,90.0,lembab,219.0,sangat baik
1342,2025-06-10 00:29:00,27.6,90.0,lembab,218.0,sangat baik
1343,2025-06-10 00:29:01,27.6,90.0,lembab,218.0,sangat baik
1344,2025-06-10 00:29:02,27.6,90.0,lembab,220.0,sangat baik
1345,2025-06-10 00:29:03,27.6,90.0,lembab,221.0,sangat baik
1346,2025-06-10 00:29:04,27.6,90.0,lembab,221.0,sangat baik
1347,2025-06-10 00:29:05,27.6,90.0,lembab,219.0,sangat baik
1348,2025-06-10 00:29:06,27.6,90.0,lembab,223.0,sangat baik
1349,2025-06-10 00:29:07,27.6,90.0,lembab,222.0,sangat baik
1350,2025-06-10 00:29:08,27.6,90.0,lembab,222.0,sangat baik
1351,2025-06-10 00:29:09,27.6,90.0,lembab,223.0,sangat baik
1352,2025-06-10 00:29:10,27.6,90.0,lembab,224.0,sangat baik
1353,2025-06-10 00:29:11,27.6,90.0,lembab,221.0,sangat baik
1354,2025-06-10 00:29:12,27.6,90.0,lembab,222.0,sangat baik
1355,2025-06-10 00:29:13,27.6,90.0,lembab,222.0,sangat baik
1356,2025-06-10 00:29:14,27.6,90.0,lembab,222.0,sangat baik
1357,2025-06-10 00:29:15,27.6,90.0,lembab,219.0,sangat baik
1358,2025-06-10 00:29:16,27.6,90.0,lembab,219.0,sangat baik
1359,2025-06-10 00:29:17,27.6,90.0,lembab,217.0,sangat baik
1360,2025-06-10 00:29:18,27.6,90.0,lembab,217.0,sangat baik
1361,2025-06-10 00:29:19,27.6,90.0,lembab,215.0,sangat baik
1362,2025-06-10 00:29:20,27.6,90.0,lembab,212.0,sangat baik
1363,2025-06-10 00:29:21,27.6,90.0,lembab,217.0,sangat baik
1364,2025-06-10 00:29:22,27.6,90.0,lembab,215.0,sangat baik
1365,2025-06-10 00:29:23,27.6,90.0,lembab,215.0,sangat baik
1366,2025-06-10 00:29:24,27.6,90.0,lembab,211.0,sangat baik
1367,2025-06-10 00:29:25,27.6,90.0,lembab,215.0,sangat baik
1368,2025-06-10 00:29:26,27.6,90.0,lembab,213.0,sangat baik
1369,2025-06-10 00:29:27,27.6,90.0,lembab,214.0,sangat baik
1370,2025-06-10 00:29:45,27.6,90.0,lembab,211.0,sangat baik
1371,2025-06-10 00:39:45,27.6,89.0,lembab,220.0,sangat baik
1372,2025-06-10 00:49:46,28.5,84.0,lembab,225.0,sangat baik
1373,2025-06-10 00:59:46,28.5,83.0,lembab,229.0,sangat baik
1374,2025-06-10 01:09:47,28.9,82.0,lembab,221.0,sangat baik
1375,2025-06-10 01:19:47,28.9,83.0,lembab,211.0,sangat baik
1376,2025-06-10 01:29:48,28.9,83.0,lembab,203.0,sangat baik
1377,2025-06-10 01:39:48,28.5,84.0,lembab,209.0,sangat baik
1378,2025-06-10 01:49:49,28.5,84.0,lembab,231.0,sangat baik
1379,2025-06-10 01:59:51,28.5,85.0,lembab,238.0,sangat baik
1380,2025-06-10 02:09:52,28.9,83.0,lembab,222.0,sangat baik
1381,2025-06-10 02:19:53,29.8,80.0,gerah,205.0,sangat baik
1382,2025-06-10 02:29:56,30.2,77.0,gerah,201.0,sangat baik
1383,2025-06-10 02:39:56,30.2,76.0,gerah,192.0,sangat baik
1384,2025-06-10 02:49:57,30.2,77.0,gerah,195.0,sangat baik
1385,2025-06-10 02:59:57,30.2,77.0,gerah,212.0,sangat baik
1386,2025-06-10 03:09:58,29.8,79.0,gerah,201.0,sangat baik
1387,2025-06-10 03:19:58,30.2,77.0,gerah,191.0,sangat baik
1388,2025-06-10 03:29:59,29.8,77.0,gerah,159.0,sangat baik
1389,2025-06-10 03:39:59,28.5,79.0,gerah,150.0,sangat baik
1390,2025-06-10 03:50:00,27.1,85.0,lembab,141.0,sangat baik
1391,2025-06-10 04:00:00,26.7,87.0,lembab,138.0,sangat baik
1392,2025-06-10 04:10:01,26.7,89.0,lembab,128.0,sangat baik
1393,2025-06-10 04:20:02,26.7,88.0,lembab,113.0,sangat baik
1394,2025-06-10 04:30:03,26.5,88.0,lembab,129.0,sangat baik
1395,2025-06-10 04:40:03,26.7,88.0,lembab,162.0,sangat baik
1396,2025-06-10 04:50:04,26.7,89.0,lembab,139.0,sangat baik
1397,2025-06-10 05:00:04,26.7,89.0,lembab,151.0,sangat baik
1398,2025-06-10 05:10:05,26.7,88.0,lembab,151.0,sangat baik
1399,2025-06-10 05:20:08,26.5,89.0,lembab,150.0,sangat baik
1400,2025-06-10 05:30:08,26.3,89.0,lembab,189.0,sangat baik
1401,2025-06-10 05:40:09,26.2,89.0,lembab,204.0,sangat baik
1402,2025-06-10 05:50:12,26.2,89.0,lembab,198.0,sangat baik
1403,2025-06-10 06:00:12,26.2,89.0,lembab,202.0,sangat baik
1404,2025-06-10 06:10:23,26.7,86.0,lembab,246.0,sangat baik
1405,2025-06-10 06:20:24,26.2,89.0,lembab,274.0,sangat baik
1406,2025-06-10 06:30:24,26.2,88.0,lembab,306.0,sangat baik
1407,2025-06-10 06:40:27,26.7,86.0,lembab,350.0,sangat baik
1408,2025-06-10 06:50:28,27.6,83.0,lembab,391.0,sangat baik
1409,2025-06-10 07:00:37,28.5,79.0,gerah,371.0,sangat baik
1410,2025-06-10 07:10:38,28.9,78.0,gerah,411.0,sangat baik
1411,2025-06-10 07:20:38,29.3,76.0,gerah,394.0,sangat baik
1412,2025-06-10 07:30:44,29.3,76.0,gerah,413.0,sangat baik
1413,2025-06-10 07:40:44,29.8,75.0,gerah,368.0,sangat baik
1414,2025-06-10 07:50:45,29.8,74.0,gerah,382.0,sangat baik
1415,2025-06-10 08:00:45,29.8,74.0,gerah,315.0,sangat baik
1416,2025-06-10 08:10:47,29.8,74.0,gerah,315.0,sangat baik
1417,2025-06-10 08:20:47,29.8,75.0,gerah,320.0,sangat baik
1418,2025-06-10 08:30:48,29.8,75.0,gerah,326.0,sangat baik
1419,2025-06-10 08:40:49,30.2,74.0,gerah,324.0,sangat baik
1420,2025-06-10 08:50:49,30.2,74.0,gerah,319.0,sangat baik
1421,2025-06-10 09:00:50,30.2,74.0,gerah,289.0,sangat baik
1422,2025-06-10 09:10:50,30.2,73.0,gerah,309.0,sangat baik
1423,2025-06-10 09:20:51,30.2,71.0,gerah,304.0,sangat baik
1424,2025-06-10 09:30:52,30.2,71.0,gerah,305.0,sangat baik
1425,2025-06-10 09:40:52,30.8,71.0,gerah,327.0,sangat baik
1426,2025-06-10 09:50:53,30.8,71.0,gerah,318.0,sangat baik
1427,2025-06-10 10:00:53,30.8,71.0,gerah,288.0,sangat baik
1428,2025-06-10 10:10:54,30.8,71.0,gerah,338.0,sangat baik
1429,2025-06-10 10:20:54,30.8,71.0,gerah,325.0,sangat baik
1430,2025-06-10 10:30:55,30.8,71.0,gerah,349.0,sangat baik
1431,2025-06-10 10:40:55,30.8,71.0,gerah,369.0,sangat baik
1432,2025-06-10 10:50:56,31.3,71.0,gerah,358.0,sangat baik
1433,2025-06-10 11:00:56,31.3,71.0,gerah,318.0,sangat baik
1434,2025-06-10 11:10:57,31.3,71.0,gerah,286.0,sangat baik
1435,2025-06-10 11:20:57,31.3,72.0,gerah,251.0,sangat baik
1436,2025-06-10 11:30:58,31.3,73.0,gerah,240.0,sangat baik
1437,2025-06-10 11:40:59,31.3,72.0,gerah,215.0,sangat baik
1438,2025-06-10 11:51:02,31.3,71.0,gerah,233.0,sangat baik
1439,2025-06-10 12:01:03,31.3,72.0,gerah,208.0,sangat baik
1440,2025-06-10 12:11:03,31.8,71.0,gerah,211.0,sangat baik
1441,2025-06-10 12:21:04,31.3,71.0,gerah,223.0,sangat baik
1442,2025-06-10 12:31:04,31.3,71.0,gerah,258.0,sangat baik
1443,2025-06-10 12:41:05,31.6,71.0,gerah,247.0,sangat baik
1444,2025-06-10 12:51:05,31.8,71.0,gerah,240.0,sangat baik
1445,2025-06-10 13:01:07,31.8,71.0,gerah,205.0,sangat baik
1446,2025-06-10 13:11:08,31.8,71.0,gerah,225.0,sangat baik
1447,2025-06-10 13:21:08,31.8,71.0,gerah,252.0,sangat baik
1448,2025-06-10 13:31:09,31.8,71.0,gerah,226.0,sangat baik
1449,2025-06-10 13:41:09,31.8,71.0,gerah,198.0,sangat baik
1450,2025-06-10 13:51:10,31.8,71.0,gerah,247.0,sangat baik
1451,2025-06-10 14:01:10,31.8,72.0,gerah,229.0,sangat baik
1452,2025-06-10 14:11:20,31.8,71.0,gerah,288.0,sangat baik
1453,2025-06-10 14:21:35,31.8,71.0,gerah,251.0,sangat baik
1454,2025-06-10 14:31:36,31.8,71.0,gerah,237.0,sangat baik
1455,2025-06-10 14:41:37,31.3,71.0,gerah,215.0,sangat baik
1456,2025-06-10 14:51:44,31.8,71.0,gerah,208.0,sangat baik
1457,2025-06-10 15:01:46,31.8,71.0,gerah,206.0,sangat baik
1458,2025-06-10 15:11:47,31.8,71.0,gerah,209.0,sangat baik
1459,2025-06-10 15:21:47,31.8,72.0,gerah,219.0,sangat baik
1460,2025-06-10 15:31:48,31.8,72.0,gerah,198.0,sangat baik
1461,2025-06-10 15:41:48,31.8,71.0,gerah,201.0,sangat baik
1462,2025-06-10 15:51:55,31.8,71.0,gerah,192.0,sangat baik
1463,2025-06-10 16:01:55,31.8,71.0,gerah,167.0,sangat baik
